OBJECTID,מקום,הערות,תאריך,שעות שהייה,סוג מיקום,x,y
37221,בית קפה אשתור - תל אביב - יפו,,13/3/2020,14:00 - 16:00,מיקום חולה,34.780301000000065,32.08991820000006
37479,חנות היסטריה - עכו,,13/3/2020,14:30 - 15:00,מיקום חולה,35.083639557000026,32.935624086000075
37494,הום סנטר - הרצליה,,13/3/2020,15:00 - 16:30,מיקום חולה,34.82347830000003,32.16470430000004
37463,מלון דן אכדיה - הרצליה,,13/3/2020,15:00 - 17:30,מיקום חולה,34.79947829500003,32.16732203500004
37555,סופר אדוארד - יהוד,,13/3/2020,15:00 - 15:30,מיקום חולה,34.89254600000004,32.033660600000076
37570,מלון פטאל- בכר האוס - תל אביב - יפו,,13/3/2020,15:00 - 16:00,מיקום חולה,34.771921373000055,32.062822822000044
37308,מקווה קרעטשניף - קרית גת,,13/3/2020,15:00 - 15:30,מיקום חולה,34.75292757400007,31.616856555000027
36612,מתחם ביג פאשן - נצרת,,13/3/2020,15:00 - 16:00,מיקום חולה,35.30038550000006,32.69573330000003
36613,"משביר מחסני הצרכן מרכז מסחרי מבנה ב""ש - באר שבע",,13/3/2020,15:00 - 15:30,מיקום חולה,34.773727000000065,31.23842200000007
36614,H&O מרכז ביג - באר שבע,,13/3/2020,15:00 - 16:00,מיקום חולה,34.81066610000005,31.241780600000027
37022,יש - אור יהודה,,13/3/2020,15:30 - 16:00,מיקום חולה,34.859338200000025,32.02586720000005
37668,מאפית דובשנית - ירושלים,,13/3/2020,15:40 - 16:40,מיקום חולה,35.20902720000004,31.766570800000068
36615,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,13/3/2020,15:45-16:10,מיקום חולה,34.83980830000007,32.077926400000024
36616,קבלת פנים באירוע משפחתי במרכז ציפורי יער ירושלים,,13/3/2020,16:00-16:30,מיקום חולה,35.165430238000056,31.77357282500003
36617,קבלת פנים באירוע משפחתי במרכז ציפורי יער ירושלים,,13/3/2020,16:00-16:30,מיקום חולה,35.166202714000065,31.772660725000037
36618,"חנות בלונים תחנה מרכזית ב""ש ליד חנות סטימצקי - באר שבע",,13/3/2020,16:00 - 16:30,מיקום חולה,34.795381459000055,31.24382521800004
36619,מיון ביח' העמק - עפולה,,13/3/2020,16:00 - 18:00,מיקום חולה,35.31605760000008,32.620853200000056
36505,בית כנסת ברסלב מגדל העמק, ,13/3/2020,16:00-18:00,מיקום חולה,35.252103900000066,32.67736270000006
36506,בית כנסת נר יוסף רחוב הנגב מגדל העמק, ,13/3/2020,16:00-18:00,מיקום חולה,35.24281800000006,32.68218800000005
37023,סופר בול מרקט - אור יהודה,,13/3/2020,16:15 - 16:30,מיקום חולה,34.869876600000055,32.02502210000006
36620,מקווה מרכזי כפר חב''ד, ,13/3/2020,16:15-17:15,מיקום חולה,34.85160280000008,31.988081100000045
36621,"בית כנסת ""היכל מאיר"", רח' נורדאו 35, בני ברק",,13/3/2020,16:30-17:30,מיקום חולה,34.835152426000036,32.09436435300006
36622,חנות פרחי טיב תחנה מרכזית - באר שבע,,13/3/2020,16:30 - 17:00,מיקום חולה,34.796141600000055,31.244196200000033
37020,שבת חתן תפילה אולם נתיב מאיר - ירושלים,,13/3/2020,16:30 - 19:00,מיקום חולה,35.182636100000025,31.77050440000005
37248,קצביה נתח קצבים - נתניה,,13/3/2020,16:30 - 17:00,מיקום חולה,34.861401500000056,32.29004720000006
37607,קפה לנדוור - מתחם מסחרי אלון - עין שמר,,13/3/2020,16:45 - 17:30,מיקום חולה,34.992656700000055,32.46540640000006
37682,בית הכנסת הספרדי - בית שמש,,13/3/2020,17:00 - 18:30,מיקום חולה,35.00389197800007,31.70983871900006
37409,שבט אחים - מרכז שפירא,,13/3/2020,17:00 - 19:00,מיקום חולה,34.70873520600003,31.694670403000032
37275,בית כנסת אמרי חיים ויז'ניץ - אשדוד,,13/3/2020,17:00 - 19:00,מיקום חולה,34.660069546000045,31.789388631000065
37371,בית מדרש דחיסידי לוצק - ירושלים,,13/3/2020,17:00 - 19:00,מיקום חולה,35.21983192500005,31.79559142100004
37330,"בית כנסת ""דרכי אבותינו"" - קרית יערים",,13/3/2020,17:00 - 18:30,מיקום חולה,35.103297800000064,31.803590100000065
37169,"בי""כ""יוצאי כורדיסטן"" - מעלה אדומים",,13/3/2020,17:00 - 18:00,מיקום חולה,35.29795500000006,31.77736900000008
36511,"בית חב""ד, רחוב המייסדים 41, אבן יהודה", ,13/3/2020,17:00-19:30,מיקום חולה,34.89067910000006,32.26922120000006
36522,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב", ,13/3/2020,17:00-18:30,מיקום חולה,35.24825400000003,31.879040000000032
36623,"מלר""ד נשים מרכז רפואי העמק",,13/3/2020,17:00-17:45,מיקום חולה,35.31659640000004,32.62107620000006
36624,"בית הכנסת ""דרכי אבותינו"" רחוב גורדון 1 קריית יערים",,13/3/2020,17:00-18:30,מיקום חולה,35.103297800000064,31.803590100000065
36625,"בית הכנסת ""דרכי אבותינו"" רחוב גורדון 1 קריית יערים", ,13/3/2020,17:00-18:30,מיקום חולה,35.103297800000064,31.803590100000065
36626,בית כנסת - בני ברק,,13/3/2020,17:00 - 19:00,מיקום חולה,34.83587190700007,32.079476509000074
36627,בית כנסת - בני ברק,,13/3/2020,17:00 - 19:00,מיקום חולה,34.83587190700007,32.079458328000044
37247,ניצת הדובדובן - נתניה,,13/3/2020,17:10 - 17:30,מיקום חולה,34.873947100000066,32.31261420000004
37580,בית כנסת  יהודה וישוע - בני ברק,,13/3/2020,17:15 - 18:30,מיקום חולה,34.836499823000054,32.09015762200005
36628,בית הכנסת 'אוהלי יוסף ושרה'  יצחק טוניק בירושלים, ,13/3/2020,17:15-18:30,מיקום חולה,35.253391100000044,31.81951520000007
36629,"בית כנסת ""אוהלי יוסף ושרה"", רחוב יצחק טוניק, ירושלים", ,13/3/2020,17:15-18:00,מיקום חולה,35.25340513900005,31.81948009900003
36630,"בית כנסת ""אוהלי יוסף ושרה"", רחוב יצחק טוניק, ירושלים", ,13/3/2020,17:15-18:30,מיקום חולה,35.25364117300006,31.819566705000057
36631,"בית כנסת ""ישועה ליהודה"", רח' יואל 16, בני ברק",,13/3/2020,17:15-18:30,מיקום חולה,34.836630900000046,32.09019850000004
36632,"בית כנסת ""אור אבנר"", יהוד",תפילה,13/3/2020,17:30-19:00,מיקום חולה,34.88104000000004,32.03546000000006
36633,שיבה מתיבתא מגדל העמק, ,13/3/2020,17:30-19:00,מיקום חולה,35.24174970000007,32.67781140000005
36634,"ית הכנסת 'קדושי פולין' ברח' ז'בוטינסקי, מושב נווה דורון", ,13/3/2020,17:30-19:00,מיקום חולה,34.84651100000008,31.937594000000047
36635,"בית הכנסת 'קדושי פולין' ברח' ז'בוטינסקי, מושב נווה דורון", ,13/3/2020,17:30-19:00,מיקום חולה,34.84651100000008,31.937594000000047
36636,רחוב וינגייט עפולה,תפילה במבנה שמשמש גני ילדים רחוב וינגייט ,13/3/2020,17:30-19:00,מיקום חולה,35.32454000000007,32.634864900000025
36637,"בית כנסת הרב שחף - אולם פנימי, רח' הרב נויפלד 10 בני ברק",,13/3/2020,17:30-19:00,מיקום חולה,34.84142000000003,32.09722140000002
36638,"בית כנסת ""בית חב""ד"" רחוב היסמין 24 גדרה",,13/3/2020,17:30-18:00,מיקום חולה,34.78599000000003,31.808778800000027
36639,"בית כנסת מגן שלמה, מושב גילת",,13/3/2020,17:30-19:00,מיקום חולה,34.648934000000054,31.326321000000064
36640,סי קפה צומת דבירה - דבירה,,13/3/2020,17:30 - 18:00,מיקום חולה,34.786341400000026,31.42209450000007
36641,בית כנסת אהבת שלום - ירושלים,,13/3/2020,17:30 - 18:30,מיקום חולה,35.21919680000008,31.787664800000073
36642,בית כנסת בית אל - בת ים,,13/3/2020,17:30 - 18:30,מיקום חולה,34.74674730000004,32.01605550000005
36509,"בית כנסת חב""ד, רחוב יסמין, גדרה.",קבלת שבת,13/3/2020,17:30-18:30,מיקום חולה,34.78599000000003,31.808778800000027
36985,בית כנסת שבט בנימין - גבעת זאב,,13/3/2020,17:30 - 18:30,מיקום חולה,35.165626436000025,31.86180762600003
37566,"בית כנסת ""בית חב""ד - גדרה",,13/3/2020,17:30 - 18:00,מיקום חולה,34.78599000000003,31.808778800000027
37611,מלון לאונרדו - אשקלון,,13/3/2020,17:30 - 19:30,מיקום חולה,34.56161380000003,31.68293760000006
37673,"בית כנסת בישיבה ""שובה ישראל"" - אשקלון",,13/3/2020,17:30 - 18:30,מיקום חולה,34.58097713400008,31.690576839000073
37635,בית כנסת-ניסנית - אשקלון,,13/3/2020,17:30 - 19:30,מיקום חולה,34.58295307700007,31.69878302500007
37657,בית כנסת מלון ליאונרדו - אשקלון,,13/3/2020,17:30 - 18:30,מיקום חולה,34.56623060000004,31.68188360000005
37403,"בית כנסת חב""ד - גדרה",,13/3/2020,17:30 - 18:30,מיקום חולה,34.78599000000003,31.808778800000027
37395,"בית כנסת ""תולדות יצחק ויהודה"" - ראשון לציון",,13/3/2020,17:30 - 18:30,מיקום חולה,34.78208790000008,31.97507970000004
37256,בית כנסת אוהל יצחק - ירושלים,,13/3/2020,17:30 - 18:30,מיקום חולה,35.22105395300008,31.773583751000047
37300,בית כנסת אוהל דוד ושלום - בני ברק,,13/3/2020,17:30 - 19:30,מיקום חולה,34.835226000000034,32.08493200000004
37336,"בית כנסת ""בית צורבא"" - רחובות",,13/3/2020,17:30 - 18:30,מיקום חולה,34.82872424200008,31.891011873000025
37380,בית כנסת אוהלי תורה - רחובות,,13/3/2020,17:30 - 18:30,מיקום חולה,34.811699600000054,31.89886080000008
37356,מיון נשים מרכז רפואי העמק - עפולה,,13/3/2020,17:30 - 19:00,מיקום חולה,35.31656960200007,32.62118921500007
37116,בית כנסת המרכזי - פסגות,,13/3/2020,17:30 - 18:45,מיקום חולה,35.224361445000056,31.897823308000056
37214,בית מדרש ספינקא - בני ברק,,13/3/2020,17:30 - 19:30,מיקום חולה,34.83447060000003,32.08749560000007
37236,בית כנסת המרכזי - בני ברק,,13/3/2020,17:30 - 19:30,מיקום חולה,34.828958500000056,32.08735480000007
37190,יוצאי ישיבת חברון - בני ברק,,13/3/2020,17:30 - 17:00,מיקום חולה,34.833576246000064,32.085470147000024
37789,בית כנסת קהילתי תיכון רמון - גדרה,,13/3/2020,17:30 - 18:30,מיקום חולה,34.78482640000004,31.807098500000052
36643,רחוב אלעזר פתח תקווה, ,13/3/2020,17:45-19:30,מיקום חולה,34.90198740000005,32.08007520000007
36644,"בית הכנסת ""שלום המלכה "" ברחוב נצרים, דימונה", ,13/3/2020,18:00-19:00,מיקום חולה,35.04104360000008,31.068494600000065
36645,"בית הכנסת 'אור וישועה', רח' טרומפלדור, חיפה", ,13/3/2020,18:00-19:00,מיקום חולה,35.01731180000007,32.78570360000003
36646,"ישיבת ""תולדות אהרון"", ירושלים", ,13/3/2020,18:00-18:15,מיקום חולה,35.22504460000005,31.785654700000062
36647,בית כנסת 'אור וישועה' - חיפה,,13/3/2020,18:00 - 19:00,מיקום חולה,35.01731180000007,32.78570360000003
37136,בית כנסת בית יהודה - בני ברק,,13/3/2020,18:00 - 19:00,מיקום חולה,34.83547200000004,32.090054000000066
37391,בית כנסת נר יוסף - מגדל העמק,,13/3/2020,18:00 - 20:00,מיקום חולה,35.24281800000006,32.68218800000005
37447,"בית כנסת ""היכל הברכה"" - בני ברק",,13/3/2020,18:00 - 19:00,מיקום חולה,34.835593000000074,32.078369500000065
37612,"בית חב""ד - קרית גת",,13/3/2020,18:00 - 19:00,מיקום חולה,34.772106000000065,31.608855000000062
37557,בית כנסת ברסלב - מגדל העמק,,13/3/2020,18:00 - 20:00,מיקום חולה,35.23271475000007,32.67510137800008
37830,"בית כנסת ""חב""ד"" חדר שני מצד שמאל - רחובות",,13/3/2020,18:00 - 20:00,מיקום חולה,34.819561098000065,31.89195134700003
36504,"בית הכנסת חסדי ישי, קרית גת", ,13/3/2020,18:15-19:15,מיקום חולה,34.768459000000064,31.61114800000007
36648,"בית כנסת אור אבנר, יהוד", ,13/3/2020,18:20-19:30,מיקום חולה,34.881049000000075,32.03546350000005
37094,בית כנסת יקר - למעלה - ירושלים,,13/3/2020,18:30 - 20:00,מיקום חולה,35.21073771500005,31.76631225200003
36649,"מסעדת ויוינו (Vivino) חוצות המפרץ אאוטלט, חיפה", ,13/3/2020,18:45-20:00,מיקום חולה,34.99848040000006,32.78663100000006
36650,הבית התיילנדי - תל אביב - יפו,,13/3/2020,19:00 - 21:45,מיקום חולה,34.76822310000006,32.07759210000006
36993,בית כנסת - קרית גת,,13/3/2020,19:00 - 20:00,מיקום חולה,34.75469183600006,31.61354332600007
37090,מסעדת דלאל - תל אביב - יפו,,13/3/2020,19:00 - 21:30,מיקום חולה,34.76349520000008,32.061127800000065
37526,"בית כנסת "" שבת אחים"" - רעננה",,13/3/2020,19:00 - 20:30,מיקום חולה,34.858137000000056,32.196368000000064
36651,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,13/3/2020,19:15-19:40,מיקום חולה,34.83980830000007,32.077926400000024
37440,בית כנסת ויזניץ - בני ברק,,13/3/2020,19:25 - 20:45,מיקום חולה,34.82844827900004,32.08641166900003
37502,בית כנסת שבזי - קדימה-צורן,,13/3/2020,19:30 - 20:15,מיקום חולה,34.917087724000055,32.27359624300004
37556,"בית כנסת ""בית מאיר"" - יהוד",,13/3/2020,19:30 - 21:00,מיקום חולה,34.88824151800003,32.02921992200004
37358,בית חולים העמק - עפולה,,13/3/2020,19:30 - 21:00,מיקום חולה,35.31659640000004,32.62107620000006
37471,בית כנסת אשכנזי - ירושלים,,13/3/2020,19:50 - 20:45,מיקום חולה,35.18358625700006,31.76609561600003
37516,"אולם ""נתיב מאיר"" - ירושלים",,13/3/2020,20:00 - 23:00,מיקום חולה,35.182636100000025,31.77050440000005
37024,"בית הכנסת חב""ד - אור יהודה",,13/3/2020,20:00 - 21:30,מיקום חולה,34.86527060000003,32.02855960000005
36999,בית כנסת מגן שלמה - נתיבות,,13/3/2020,20:00 - 21:30,מיקום חולה,34.56595870000007,31.420153800000037
36513,"מסעדת קפריס, רחוב הרצל, באר שבע", ,13/3/2020,20:00-00:00,מיקום חולה,34.78599170000007,31.237760500000036
37749,בית כנסת גור - בני ברק,,13/3/2020,20:00 - 21:00,מיקום חולה,34.82791986800004,32.08580405200007
37055,מסעדת שילה - תל אביב - יפו,,13/3/2020,20:30 - 04:00,מיקום חולה,34.773668248000035,32.08825067200007
